001		ocm00999999
003		OCoLC
005		20151122075303.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		130419t20132013nyua\\\\o\\\\\000\0beng\d
020	\\	$a9781438447599 (e-book)
020	\\	$z9781438447575
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aCT968.F37$bA3 2013eb
082	04	$a943.905092$223
100	1\	$aFarkas, Charles,$d1925-
245	10	$aVanished by the Danube :$bpeace, war, revolution, and flight to the West /$cCharles Farkas ; introduction by Margaret McMullan.
264	\1	$aAlbany :$bState University of New York Press,$c[2013]
264	\4	$c{copy}2013
300	\\	$a1 online resource (496 pages) :$billustrations.
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
490	1\	$aExcelsior editions
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
600	10	$aFarkas, Charles,$d1925-$xChildhood and youth.
650	\0	$aHungarian Americans$vBiography.
651	\0	$aHungary$xEmigration and immigration.
651	\0	$aHungary$xHistory$y1918-1945.
651	\0	$aHungary$xHistory$y1945-1989.
651	\0	$aHungary$xHistory$yRevolution, 1956.
651	\0	$aHungary$xSocial life and customs.
655	\0	$aElectronic books.
776	08	$iPrint version:$aFarkas, Charles, 1925-$tVanished by the Danube.$dAlbany : State University of New York Press, [2013]$hxvii, 474 pages : illustrations ; 24 cm.$kExcelsior editions$z9781438447575$w(DLC)  2013936040
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10796845$zConnect to this resource:
830	\0	$aExcelsior editions.
907	\\	$a.b17746619$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gnyu$h0$i0
910	\\	$aMARS
		
LDR		01870nam  22004691i 4500
001		ocm00999999
003		OCoLC
005		20151122075303.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		131210t20132012ne\\\\\\ob\\\\000\0\eng\d
020	\\	$a9789088504457 (e-book)
020	\\	$z9789088504037
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aF2049$b.C65 2013eb
245	00	$aContemporary Cura{cedil}cao :$bCaribbean community /$cedited by Ieteke Witteveen, Wim Kamps and Guido Rojer.
264	\1	$aAmsterdam :$bCarib Pub./SWP,$c[2013]
264	\4	$c{copy}2012
300	\\	$a1 online resource (187 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
500	\\	$a"Based on an International conference held at the University of Humanistic Studies, October 2012".
504	\\	$aIncludes bibliographical references.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed December 10, 2013).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aCapitalism$xSocial aspects$vCongresses.
650	\0	$aWorking class$vCongresses.
650	\0	$aEconomic history$vCongresses.
651	\0	$aCura{cedil}cao$xDescription and travel.
651	\0	$aCura{cedil}c$xEconomic conditions.
655	\0	$aElectronic books.
700	1\	$aWitteveen, Ieteke.
700	1\	$aKamps, Wim.
700	1\	$aRojer, Guido.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10800645$zConnect to this resource:
907	\\	$a.b17746644$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gne $h0$i0
910	\\	$aMARS
		
LDR		01873nam  22004571i 4500
001		ocm00999999
003		OCoLC
005		20151122075303.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		121130t20122012ne\a\\\\ob\\\\000\0\eng\d
020	\\	$a9789088503887 (e-book)
020	\\	$z9789088503726
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aJF1351$b.Q54 2012eb
245	04	$aThe quiet revolution :$baggrandising people power by family group conferences /$cRen{acute}e Clarijs & Thijs Malmberg (eds.).
264	\1	$aAmsterdam :$bSWP,$c[2012]
264	\4	$c{copy}2012
300	\\	$a1 online resource (248 pages) :$billustrations
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aPublic administration$xCitizen participation.
650	\0	$aFamily policy.
650	\0	$aFamily policy$xEconomic aspects.
650	\0	$aWelfare state.
650	\0	$aDecentralization in government.
655	\0	$aElectronic books.
700	1\	$aClarijs, Ren{acute}e.
700	1\	$aMalmberg, Thijs.
776	08	$iPrint version:$tQuiet revolution : aggrandising people power by family group conferences.$dAmsterdam : SWP, 2012$h247 pages : illustrations ; 24 cm.$z9789088503726$w(OCoLC)820121766
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10800649$zConnect to this resource:
907	\\	$a.b17746656$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gne $h4$i0
910	\\	$aMARS
		
LDR		01577nam  2200421 i 4500
001		ocm00999999
003		OCoLC
005		20151122075308.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		131202t19162010nz\\\\\\o\\\\\000\1\eng\d
020	\\	$a9781776511907 (e-book)
020	\\	$a9781775417897 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
043	\\	$ae-ie---
049	\\	$aPALS-EBRARY
050	14	$aPR6019.O9$b.J693 1916eb
082	04	$a823/.912$219
100	1\	$aJoyce, James,$d1882-1941.
245	12	$aA portrait of the artist as a young man /$cJames Joyce.
264	\1	$a[Auckland, New Zealand] :$bThe Floating Press,$c1916.
264	\4	$c{copy}2010
300	\\	$a1 online resource (395 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed December 2, 2013).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aYoung men$vFiction.
650	\0	$aArtists$zIreland$zDublin$vFiction.
651	\0	$aDublin (Ireland)$vFiction.
655	\0	$aElectronic books.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10797844$zConnect to this resource:
907	\\	$a.b17747600$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gnz $h2$i0
910	\\	$aMARS
		
LDR		03832nam  2200505 i 4500
001		ocm00999999
003		OCoLC
005		20151122075309.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		130815t20142014njud\\\\ob\\\\001\0\eng|d
020	\\	$z9780691157580 (hardback)
020	\\	$z9780691157597 (paperback)
020	\\	$a9781400848669 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aGE170$b.G7326 2014eb
082	04	$a333.7$223
100	1\	$aGreen, Jessica F.
245	10	$aRethinking private authority :$bagents and entrepreneurs in global environmental governance /$cJessica F. Green.
264	\1	$aPrinceton :$bPrinceton University Press,$c[2014]
264	\4	$c{copy}2014
300	\\	$a1 online resource (232 pages) :$billustrations
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references and index.
520	\\	$a"Rethinking Private Authority examines the role of non-state actors in global environmental politics, arguing that a fuller understanding of their role requires a new way of conceptualizing private authority. Jessica Green identifies two distinct forms of private authority--one in which states delegate authority to private actors, and another in which entrepreneurial actors generate their own rules, persuading others to adopt them.Drawing on a wealth of empirical evidence spanning a century of environmental rule making, Green shows how the delegation of authority to private actors has played a small but consistent role in multilateral environmental agreements over the past fifty years, largely in the area of treaty implementation. This contrasts with entrepreneurial authority, where most private environmental rules have been created in the past two decades. Green traces how this dynamic and fast-growing form of private authority is becoming increasingly common in areas ranging from organic food to green building practices to sustainable tourism. She persuasively argues that the configuration of state preferences and the existing institutional landscape are paramount to explaining why private authority emerges and assumes the form that it does. In-depth cases on climate change provide evidence for her arguments.Groundbreaking in scope, Rethinking Private Authority demonstrates that authority in world politics is diffused across multiple levels and diverse actors, and it offers a more complete picture of how private actors are helping to shape our response to today's most pressing environmental problems"--$cProvided by publisher.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aEnvironmental policy$xInternational cooperation.
650	\0	$aPublic-private sector cooperation.
650	\0	$aNon-governmental organizations.
650	\0	$aEnvironmental law, International.
650	\0	$aIndustrial management$xEnvironmental aspects.
650	\0	$aCorporations$xEnvironmental aspects.
650	\0	$aBusiness enterprises$xEnvironmental aspects.
655	\0	$aElectronic books.
776	08	$iPrint version:$aGreen, Jessica F.$tRethinking private authority : agents and entrepreneurs in global environmental governance.$dPrinceton : Princeton University Press, [2014]$hxii, 215 pages$z9780691157580$w(DLC)  2013016011
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10801265$zConnect to this resource:
907	\\	$a.b17747806$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gnju$h0$i0
910	\\	$aMARS
		
LDR		03787nam  2200445 i 4500
001		ocm00999999
003		OCoLC
005		20151122075309.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		110616t20122012njua\\\\ob\\\\001\0\eng|d
020	\\	$z9781556429538 (pbk.)
020	\\	$a9781617117107 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aRC845$b.S65 2012eb
082	04	$a616.3/620076$223
100	1\	$aSpiegel, Brennan M. R.,$d1972-
245	10	$aAcing the hepatology questions on the GI board exam :$bthe ultimate crunch-time resource /$cBrennan Spiegel, Hetal A. Karsan.
264	\1	$aThorofare, New Jersey :$bSlack Inc.,$c[2012]
264	\4	$c{copy}2012
300	\\	$a1 online resource (281 pages) :$billustrations (some color)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references (pages 245-250) and index.
520	\\	$a"Hepatology is an expanding field - it's hard to keep up. The liver has been sitting there the whole time, but the knowledge surrounding this perplexing organ is exploding; this makes it hard to prepare for board and recertification exams, where 1 in every 4 questions pertains to hepatology. Until now, there has been no single, slim, but high-yield volume that summarizes the hepatology you need to know for the boards. This book has it nailed. The authors have collected every pearl of wisdom, high-yield factlet, liver "board buzzword," hepatic micrograph, and classic liver imaging study they could muster, all while keeping the book a manageable size - because who has time for more than manageable when you're busy? The answer to your study questions (and study time!) can be found inside: Acing the Hepatology Questions on the GI Board Exam: The Ultimate Crunch-Time Resource. Traditional textbooks usually feature long and detailed discussions that are not directly related to Board and recertification exams. On the flip side, many Board review manuals provide lists and bullet points lacking sufficient background and context. Inside Acing the Hepatology Questions on the GI Board Exam, Drs. Brennan Spiegel and Hetal Karsan present time-tested and high-yield information in a rational, useful, and contextually appealing format. With its focus on pearl after pearl, emphasis on images, and attention to high-yield "tough stuff" vignettes you don't know the answers to (yet), Acing the Hepatology Questions on the GI Board Exam is truly the ultimate crunch-time resource for acing often vexing liver section of the examination, taking recertifying examinations, looking good on clerkship rounds, or for just challenging yourself with interesting and entertaining vignettes"--Provided by publisher.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aLiver$xDiseases$vExaminations, questions, etc.
650	\0	$aHepatology$vExaminations, questions, etc.
655	\0	$aElectronic books.
700	1\	$aKarsan, Hetal A.,$d1971-
776	08	$iPrint version:$aSpiegel, Brennan M. R.$tAcing the hepatology questions on the GI board exam : the ultimate crunch-time resource.$dThorofare, New Jersey : Slack Inc., [2012]$hxvii, 260 pages ; 26 cm$z9781556429538$w(DNLM)101562771$w(DLC)10801888
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10801888$zConnect to this resource:
907	\\	$a.b1774782x$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gnju$h0$i0
910	\\	$aMARS
		
LDR		01569nam  2200409 i 4500
001		ocm00999999
003		OCoLC
005		20151122075309.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		120619t20132013nju\\\\\ob\\\\001\0\eng\d
020	\\	$a9781617116179 (e-book)
020	\\	$z9781556428630
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aRC802$b.M5672 2013eb
082	04	$a616.3$223
100	1\	$aMinocha, Anil.
245	12	$aA guide to alternative medicine and the digestive system /$cAnil Minocha.
264	\1	$aThorofare, New Jersey :$bSLACK,$c[2013]
264	\4	$c{copy}2013
300	\\	$a1 online resource (419 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references and index.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed December 8, 2013).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aDigestive organs$xDiseases$xAlternative treatment.
650	\0	$aAlternative medicine.
655	\0	$aElectronic books.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10801889$zConnect to this resource:
907	\\	$a.b17747831$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gnju$h2$i0
910	\\	$aMARS
		
LDR		01744nam  2200433 i 4500
001		ocm00999999
003		OCoLC
005		20151122075309.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		120210s2013\\\\nju\\\\\ob\\\\000\0\eng\d
020	\\	$a9781617116155 (e-book)
020	\\	$z9781617110030
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aRJ511$b.C87 2013eb
082	04	$a618.92/5$223
245	00	$aCurbside consultation in pediatric dermatology :$b49 clinical questions /$c[edited by] James Treat.
246	1\	$aPediatric dermatology
264	\1	$aThorofare, New Jersey :$bSLACK Incorporated,$c2013.
300	\\	$a1 online resource (295 pages) :$bcolor illustrations.
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
490	1\	$aCurbside consultation in pediatrics series
504	\\	$aIncludes bibliographical references.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed December 8, 2013).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aPediatric dermatology.
650	\0	$aSkin$xDiseases$xTreatment.
655	\0	$aElectronic books.
700	1\	$aTreat, James$q(James R.)
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10801892$zConnect to this resource:
830	\0	$aCurbside consultation in pediatrics series.
907	\\	$a.b17747843$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gnju$h0$i0
910	\\	$aMARS
		
LDR		01625nam  2200409 i 4500
001		ocm00999999
003		OCoLC
005		20151122075309.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		120210s2013\\\\njua\\\\ob\\\\000\0\eng\d
020	\\	$a9781617118692 (e-book)
020	\\	$z9781556429804
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aRC862.I53$bC552 2013eb
082	04	$a616.3/44$223
245	00	$aClinical challenges and complications of IBD /$c[edited by] Miguel Regueiro, Jason Swoger.
264	\1	$aThorofare, New Jersey :$bSLACK Inc.,$c2013.
300	\\	$a1 online resource (391 pages) :$billustrations
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed December 8, 2013).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aInflammatory bowel diseases$xComplications.
650	\0	$aInflammatory bowel diseases$xTreatment.
655	\0	$aElectronic books.
700	1\	$aRegueiro, Miguel.
700	1\	$aSwoger, Jason.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10801896$zConnect to this resource:
907	\\	$a.b17747855$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gnju$h0$i0
910	\\	$aMARS
		
LDR		03639nam  2200445 i 4500
001		ocm00999999
003		OCoLC
005		20151122075309.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		100604t20112011njua\\\\ob\\\\000\0\eng|d
020	\\	$z9781556428517 (alk. paper)
020	\\	$z1556428510 (alk. paper)
020	\\	$a9781617117367 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aRD561$b.E87 2011eb
082	04	$a617.5/820592$222
245	00	$aEssentials in total knee arthroplasty /$cedited by Javad Parvizi, Brian A. Klatt.
264	\1	$aThorofare, NJ :$bSLACK Incorporated,$c[2011]
264	\4	$c{copy}2011
300	\\	$a1 online resource (229 pages) :$billustrations (some color)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references.
505	0\	$aApplied anatomy of the total knee arthroplasty / Sarah Lombardo, Arjun Saxena and Javad Parvizi -- Knee biomechanics and biomaterials / Nitin Goyal and William J. Hozack -- Arthritides / Bruce Hopper -- Nonsurgical alternatives/conservative management / Barry E. Kenneally and Peter C. Vitanzo Jr -- Surgical alternatives to total knee arthroplasty / Hany Bedair and David Backstein -- The history of modern total knee replacement / Jennifer K. Bow and Javad Parvizi -- Total knee arthroplasty : indications / Harvey E. Smith and Craig J. Della Valle -- Preoperative patient evaluation for total knee arthroplasty / Benjamin Bender, Ashok L. Gowda and Javad Parvizi -- Surgical approaches to total knee arthroplasty / Gregg R. Klein and Mark A. Hartzband -- Operating room set-up / Manny Porat and William J. Hozack -- Surgical principles of total knee arthroplasty / Gregory K. Deirmengian and Carl A. Deirmengian -- Avoiding and overcoming your nightmares / Michael R. Pagnotto and Brian A. Klatt -- Postoperative analgesia options for the total knee arthroplasty patient / Eric Schwenk ... [et al.] -- Controversies in total knee arthroplasty / James J. Purtill, Khalid A. Azzam -- Early failure in primary total knee arthroplasty / William Arnold -- Mechanisms of failure in total knee arthroplasty / Omar Abdul-Hadi, MD and Peter F. Sharkey -- Patella fracture following total knee arthroplasty / Alvin Ong -- Periprosthetic fracture in total knee arthroplasty / Garen D. Steele and Brian A. Klatt -- Total knee infection / Michael Williamson and Javad Parvizi -- Aseptic loosening / Zachary Post -- Complex primary total knee arthroplasty / Benjamin Bender, Luis Pulido and Javad Parvizi -- Total knee arthroplasty revision / Camilo Restrepo, Eric L. Grossman and Matthew S. Austin -- Total knee arthroplasty rehabilitation / Kristen Hines ... [et al.].
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aTotal knee replacement.
655	\0	$aElectronic books.
700	1\	$aParvizi, Javad.
700	1\	$aKlatt, Brian A.
776	08	$iPrint version:$tEssentials in total knee arthroplasty.$dThorofare, NJ : SLACK Incorporated, [2011]$hxiii, 210 pages ; 29 cm$z9781556428517$w(OCoLC)ocn640072350$w(DLC)10801897
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10801897$zConnect to this resource:
907	\\	$a.b17747867$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gnju$h0$i0
910	\\	$aMARS
		
LDR		02030nam  2200445 i 4500
001		ocm00999999
003		OCoLC
005		20151122075309.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		130227t20132013njua\\\\ob\\\\000\0\eng|d
020	\\	$z9781617110726 (alk. paper)
020	\\	$a9781617118999 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aRC801$b.A26 2013eb
082	04	$a616.3/3$223
100	1\	$aAdler, Douglas G.,$d1969-
245	14	$aThe little GI book :$ban easily digestible guide to understanding gastroenterology /$cDouglas G. Adler.
264	\1	$aThorofare, NJ :$bSLACK Incorporated,$c[2013]
264	\4	$c{copy}2013
300	\\	$a1 online resource (253 pages) :$billustrations
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references.
505	0\	$aEsophagus -- Stomach -- Small intestine -- Colon and rectum -- Liver -- Gallbladder and bile ducts -- Pancreas -- Endoscopy.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aGastrointestinal system$xDiseases$xNutritional aspects.
650	\0	$aGastrointestinal system$xDiseases$xDiet therapy.
650	\0	$aDiet therapy.
655	\0	$aElectronic books.
776	08	$iPrint version:$aAdler, Douglas G.$tLittle GI book : an easily digestible guide to understanding gastroenterology.$dThorofare, NJ : SLACK Incorporated, [2013]$hx, 242 pages ; 18 cm.$z9781617110726$w(DNLM)101603165$w(DLC)  2013008247
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10801907$zConnect to this resource:
907	\\	$a.b17747879$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gnju$h4$i0
910	\\	$aMARS
		
LDR		02194nam  2200457 i 4500
001		ocm00999999
003		OCoLC
005		20151122075309.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		110201t20112011njua\\\\ob\\\\000\0\eng|d
020	\\	$z9781556429842 (alk. paper)
020	\\	$z1556429843 (alk. paper)
020	\\	$a9781617117671 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aRC280.D5$bC87 2011eb
082	04	$a616.99/43$222
245	00	$aCurbside consultation in GI cancer for the gastroenterologist :$b49 clinical questions /$cedited by Douglas G. Adler.
264	\1	$aThorofare, NJ :$bSLACK Incorporated,$c[2011]
264	\4	$c{copy}2011
300	\\	$a1 online resource (278 pages) :$billustrations (chiefly color).
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
490	1\	$aCurbside consultation in gastroenterology
504	\\	$aIncludes bibliographical references.
505	0\	$asection I. Esophagus -- section II. Gastric -- section III. Pancreatic -- section IV. Biliary -- section V. Hepatic -- section VI. Small bowel and colon -- section VII. Rectum and anus.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aDigestive organs$xCancer.
655	\0	$aElectronic books.
700	1\	$aAdler, Douglas G.,$d1969-
776	08	$iPrint version:$tCurbside consultation in GI cancer for the gastroenterologist : 49 clinical questions.$dThorofare, NJ : SLACK Incorporated, [2011]$hxxiii, 251 pages ; 26 cm.$kCurbside consultation in gastroenterology$z9781556429842$w(OCoLC)ocn669744083$w(DLC)10801911
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10801911$zConnect to this resource:
830	\0	$aCurbside consultation in gastroenterology.
907	\\	$a.b17747880$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gnju$h0$i0
910	\\	$aMARS
		
LDR		03183nam  2200457 i 4500
001		ocm00999999
003		OCoLC
005		20151122075309.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		100716t20112011njua\\\\obfb\\000\0\eng|d
020	\\	$z9781556429200 (pbk. : alk. paper)
020	\\	$a9781617117442 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aRD772$b.M87 2011eb
082	04	$a617.5/8075$222
245	00	$aMusculoskeletal examination of the hip and knee :$bmaking the complex simple /$ceditors, Anil Ranawat, Bryan T. Kelly.
264	\1	$aThorofare, NJ :$bSLACK Incorporated,$c[2011]
264	\4	$c{copy}2011
300	\\	$a1 online resource (461 pages) :$billustrations.
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
490	1\	$aMusculoskeletal examination : making the complex simple series
504	\\	$aIncludes bibliographical references.
505	0\	$aPE of the hip : the basics and specific tests / Hal D. Martin -- PE of the knee : the basics and specific tests / Andy Pearle -- General imaging of the hip / Doug Mintz -- General imaging of the knee / Ben Ma -- Hip instability / Matthew V. Smith and Jon K. Sekiya -- Femoro-acetabular impingement / Nicola Mondanelli ... [et al.] -- Endoscopic repair of abductor tears / Asheesh Bedi, RobRoy L. Martin, and Bryan T. Kelly -- Cartilage / Ryan J. Miyamoto and Marc J. Philippon -- Snapping hip syndromes / Victor M. Ilizaliturri Jr. -- Hip osteotomies of the femur / Robert L. Buly -- Dysplasia in the adult / Martin Beck -- Anterior cruciate ligament / Andrew K. Wong, Eric J. Kropf, and Freddie H. Fu -- Posterior cruciate ligament / James R. Romanowski and Christopher D. Harner -- Meniscal injury / Seth L. Sherman and Scott A. Rodeo -- Cartilage / Volker Musahl, Olufemi R. Ayeni, Riley J. Williams III -- Posterolateral and posteromedial corners of the knee / Keith Reinhardt, Mark Drakos, and Russell Warren -- High tibial osteotomy / Volker Musahl and Thomas L. Wickiewicz -- Patellofemoral instability / James Bradley.
588	\\	$aDescription based on print version record.
